web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1596581760-696","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Leslie Landaverde","Meh.","Calificado en Estados Unidos el 8 de diciembre de 2018","Not impressed. I used the wet swab and followed to dry it with the dry swab. That actually leaves marks on the screen. I had to use the cloth and repeatedly scrub the screen to take off the streaks left by the dry&wet scrub. Any little particle and it leaves a hug air buble on the screen. Thick material but more tedious than the cheap 2 for $8 screen potectors I’ve used in the past. Also, I cant seem to get it aligned with the home button without it looking like it’s crooked. Wouldn’t buy again.","1.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_70?ie=UTF8&pageNumber=70&reviewerType=all_reviews"
"1596581821-937","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Skylar","I think it is a great product with one flaw that ruins it","Calificado en Estados Unidos el 21 de abril de 2016","I think it is a great product with one flaw that ruins it.  It needs to be just a little bit smaller than the face of the iPad itself.  I have a cover that wraps up over the edge just a touch and it is always pushing up at least one edge because you can't get all four corners under.  So it keeps lifting off the screen and getting dirt and dust under it.  If it was just a touch smaller like they make most phone screen protectors these days it would be a perfect product.

update:  The company contacted me and gave me a rebate and a replacement which was nice to get my money back but they said that they have not heard that complaint from anyone else.  I have read it multiple times.  Seems like a simple fix for what could be such a great product with just that little tweak...","2.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&reviewerType=all_reviews"
"1596582290-2836","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Alyssia","Protection you can thank latet","Calificado en Estados Unidos el 28 de diciembre de 2018","My kid fell asleep with my ipad. Glad this was on. It broke, but my ipad did not.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_284?ie=UTF8&pageNumber=284&reviewerType=all_reviews"
"1596582587-4058","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Lukman Tanudjaja","Easy to install","Calificado en Estados Unidos el 16 de agosto de 2017","Easy to install. Instructions on how to find videos on you tube is a plus also as the you tube video cut out a few steps from the included instructions. No hassle, item is very well packaged and no issue as received. Kudos on following up with customers via e-mail to make sure the product arrive as expected.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_406?ie=UTF8&pageNumber=406&reviewerType=all_reviews"
"1596581876-1145","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Laura B. Israel","Used to cover shattered screen - worked!","Calificado en Estados Unidos el 11 de diciembre de 2018","My 2 year old's octopus arms shattered the screen on my ipad. Before coughing up the money for a replacement, I though I'd try a cheaper fix. I cleaned out as many glass shards as possible and attached the screen protector. It has some bubbles due to all the cracks, but actually works exactly as intended, suprisingly.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_115?ie=UTF8&pageNumber=115&reviewerType=all_reviews"
"1596581782-795","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Olivia Gordon","Super easy to install","Calificado en Estados Unidos el 9 de julio de 2017","I just got this screen protector for my iPad 5th generation. It came with a lot of tools for application, but once I found the instructions, it was super easy to install. I've had a lot of trouble in the past with applying screen protectors. I usually get bubbles, or I miss dust that will end up getting trapped under the screen. The cleaning tools were very effective in getting previous smudges and dust from the screen. I found the guide stickers to be a great idea to create the hinge so the screen protector stays lined up correctly. It went on really smoothly, with only a couple bubbles that I was able to get out easily. I've always loved glass screen protectors. They feel sturdy and are fairly scratch resistant. Overall, great purchase!","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_80?ie=UTF8&pageNumber=80&reviewerType=all_reviews"
"1596582283-2810","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ashley Downs","Easiest Screen Protector Install Ever","Calificado en Estados Unidos el 18 de agosto de 2019","This was THE EASIEST screen protector i’ve Ever installed myself.  I even had a dust spot and was able to peel back and tap with Dust Remover tape and BOOM!  This thing is clean slick and has great feel.  Really enjoy this thing so far","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_281?ie=UTF8&pageNumber=281&reviewerType=all_reviews"
"1596581846-1035","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","dalavera","Good product, but...","Calificado en Estados Unidos el 18 de abril de 2017","Seems like a good quality product, but it did not work or me because the included wet and dry cloths are NOT lint free. Once lint gets on the sticky side of the protector there is not much you can do...Also the included guide stickers are pretty useless, regular sticky tape works much better.","2.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104&reviewerType=all_reviews"
"1596582621-4202","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","sewing girl","Five Stars","Calificado en Estados Unidos el 12 de octubre de 2017","Easy installation and seems to work great.  No problems.  Will order again when the need arises.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_421?ie=UTF8&pageNumber=421&reviewerType=all_reviews"
"1596582096-2050","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Tina","The instructions and packaging made it very easy to set up on my ipad pro and it ...","Calificado en Estados Unidos el 20 de mayo de 2016","I received my screen protector and it was wrapped very securely. I wish I had heard about this brand earlier.  I would have gotten it for my iPhone also. The instructions and packaging made it very easy to set up on my ipad pro and it fit beautifully.Any air pockets were easy to remove too. I will look for this again if I ever get another device that needs a screen protector.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_205?ie=UTF8&pageNumber=205&reviewerType=all_reviews"
"1596582519-3780","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","A. M.","Five Stars","Calificado en Estados Unidos el 5 de marzo de 2018","Very well made and works fine.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_378?ie=UTF8&pageNumber=378&reviewerType=all_reviews"
"1596581886-1190","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","King","Convoluted Instructions and Unusable Product","Calificado en Estados Unidos el 29 de diciembre de 2018","Terrible Product. Not only was the paper manual very backwards and convoluted seeing as it was instructions for a phone not an iPad, the video didn’t help much either as it skipped steps and left out extremely important information. Wasted money on a product I’ll never be able to use. Do yourself a favor and don’t buy. Hopefully I can get a refund.","1.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_119?ie=UTF8&pageNumber=119&reviewerType=all_reviews"
"1596581724-535","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sadie","Screen Protector","Calificado en Estados Unidos el 28 de octubre de 2019","I purchased this screen protector for my new iPad. It came with everything needed to install and included instructions. There were a few different wipes and labels to follow. I'm pleased with the end result - no bubbles and a protected screen.

I would purchase this again in the future if I ever needed another one.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54&reviewerType=all_reviews"
"1596582320-2963","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Katherine H. Jones","Perfect Product for iPads","Calificado en Estados Unidos el 7 de mayo de 2018","This is SUCH a great product!!  And the video that walks you through easy installation is great too.  I would highly recommend to anyone with an iPad.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_297?ie=UTF8&pageNumber=297&reviewerType=all_reviews"
"1596582397-3270","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","W. Byron","Five Stars","Calificado en Estados Unidos el 24 de febrero de 2018","Would highly recommend this.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_327?ie=UTF8&pageNumber=327&reviewerType=all_reviews"
"1596582710-4592","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Lee Diaz","Great product","Calificado en Estados Unidos el 18 de junio de 2019","Protects your investment. Pretty cool seeing it install","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_460?ie=UTF8&pageNumber=460&reviewerType=all_reviews"
"1596582695-4525","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Eva E. Johnson","😍 Love It","Calificado en Estados Unidos el 21 de noviembre de 2019","Much needed protection for my I-pad to keep my glass clan and free from any potential marks","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_453?ie=UTF8&pageNumber=453&reviewerType=all_reviews"
"1596582591-4072","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","iPad 32Gb 6th Gen","Calificado en Estados Unidos el 12 de septiembre de 2019","Fits in 6th Gen iPad 32gb. I had air bubbles all over the screen but that’s normal. The bubbles will go away eventually in a few days.","4.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_408?ie=UTF8&pageNumber=408&reviewerType=all_reviews"
"1596582082-1988","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Rickw","-","Calificado en Estados Unidos el 18 de febrero de 2019","The protective cover was for a new 9” iPad. Watched video two time plus read instructions before starting. Tape hinges did not work well, need to have more sticking power. After following the directions, ended up with bubbles, some that I could not work out. Instructions say bubbles will eventually go away in a few days. It’s been a few weeks and they have not.","2.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_199?ie=UTF8&pageNumber=199&reviewerType=all_reviews"
"1596581806-872","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","tbiede","Good Screen Protector","Calificado en Estados Unidos el 19 de marzo de 2018","I like this screen protector, which fits perfect. I haven’t dropped my new iPad yet, so I can’t say how well it will protect the screen, but it does seem pretty thick. The one thing I didn’t like was that they give you 3 sticky pads to help you install the screen protector. The instructions say to use them as a hinge on one side, but this did not work well at all. The screen protector was binding with the side of the iPad, so I had to remove the 3 sticky pads. I think a better application for these sticky pads is to put one in each corner, opposite of each other, to facilitate putting the screen protector down on the iPad.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88&reviewerType=all_reviews"
